upc,title,release_year,runtime_minutes,director_names,actor_names,studio_name,metadata_source,metadata_status,estimated_value_low_cents,estimated_value_high_cents,value_search_url,review_flags
085391869528,The Batman Legacy - All 4 Feature-Length Films (B00004XMS0),,,,,Warner Home Video,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20Batman%20Legacy%20-%20All%204%20Feature-Length%20Films%20%28B00004XMS0%29%20085391869528%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391872221,Space Cowboys,2000,,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Space%20Cowboys%20085391872221%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391880424,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391880424%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391887126,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391887126%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391887720.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391887720.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391895428.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391895428.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391897620,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391897620%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391905226.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391905226.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391905325.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391905325.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392000524,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392000524%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392002726,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392002726%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392100026,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392100026%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392101320,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392101320%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392106929.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392106929.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392110025,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392110025%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392118724,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392118724%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392118823.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392118823.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392125326,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392125326%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392130528,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392130528%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392132126.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392132126.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392132225.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392132225.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392132423.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392132423.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392132720.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392132720.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392142521,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392142521%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392196227.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392196227.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392201822,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392201822%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392208128.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392208128.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392208227,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392208227%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392208326.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392208326.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392211920,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392211920%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392218523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392218523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392254521.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392254521.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392281626,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392281626%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392300020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392300020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392330225,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392330225%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392330522.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392330522.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392330720.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392330720.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392330829.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392330829.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392330928,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392330928%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341023,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341023%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341320,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341320%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341429.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341429.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341627.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341627.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341726.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341726.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392341825.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392341825.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392350025,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392350025%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392420124.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392420124.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392446124.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392446124.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392450121.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392450121.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392454129,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392454129%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392466429.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392466429.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392466627,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392466627%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392466825.3,The In-Laws,2003,,,,Warner Bros.,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20In-Laws%20085392466825.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085392772124.3,Mystic River,2008,,,,Warner Bros.,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Mystic%20River%20085392772124.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085392772322.3,Terminator 3: Rise of the Machines,2003,,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Terminator%203%3A%20Rise%20of%20the%20Machines%20085392772322.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085392838028.3,Gothika,2007,,,,Warner Bros.,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Gothika%20085392838028.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085392838325.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392838325.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392839926.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392839926.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392840328.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392840328.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392841127.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392841127.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392841424.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392841424.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392844524.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392844524.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392864829.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392864829.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085392880423.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085392880423.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085393145026.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085393145026.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085393145620.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085393145620.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085393320928.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085393320928.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085393894221,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085393894221%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085393894825.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085393894825.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085396190726.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085396190726.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085396641921.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085396641921.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162000751,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162000751%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162000768,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162000768%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162001307,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162001307%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162090677,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162090677%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162090684,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162090684%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162091643,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162091643%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162103810,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162103810%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162103995,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162103995%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162104008,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162104008%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162104015,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162104015%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162104022,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162104022%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
086162104121,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20086162104121%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
